station_id,station_name,station_type,full_date,year,month,month_name,n_ops,n_defects,availability,performance,quality,oee
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-12,2026,4,April,36,0,0.9519,0.9987,1.0,0.9506
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-13,2026,4,April,73,1,0.9018,1.0277,0.9863,0.914
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-14,2026,4,April,89,0,0.9401,1.025,1.0,0.9636
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-15,2026,4,April,87,0,0.9146,1.0174,1.0,0.9305
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-16,2026,4,April,90,1,0.9009,1.0379,0.9889,0.9247
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-17,2026,4,April,88,1,0.9615,1.0416,0.9886,0.9901
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-18,2026,4,April,34,0,0.9712,1.0079,1.0,0.9789
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-19,2026,4,April,30,0,0.9826,1.0294,1.0,1.0114
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-20,2026,4,April,85,1,0.9704,1.0061,0.9882,0.9649
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-21,2026,4,April,83,0,0.9302,1.021,1.0,0.9497
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-22,2026,4,April,86,1,1.0,1.0079,0.9884,0.9961
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-23,2026,4,April,80,1,0.9684,1.0055,0.9875,0.9616
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-24,2026,4,April,74,0,0.9492,1.0008,1.0,0.95
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-25,2026,4,April,32,0,1.0,1.0253,1.0,1.0253
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-26,2026,4,April,30,1,0.9043,0.9912,0.9667,0.8664
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-27,2026,4,April,92,0,0.9438,1.0033,1.0,0.9469
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-28,2026,4,April,79,0,0.9102,0.9917,1.0,0.9027
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-29,2026,4,April,76,0,0.9727,1.0301,1.0,1.002
13,Electrical Assembly - Station 13,Electrical Assembly,2026-04-30,2026,4,April,112,0,0.9135,1.0154,1.0,0.9276
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-01,2026,5,May,103,1,0.985,0.975,0.9903,0.951
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-02,2026,5,May,32,0,0.9147,0.9782,1.0,0.8947
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-03,2026,5,May,37,0,1.0,1.0022,1.0,1.0022
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-04,2026,5,May,86,2,0.9407,0.9814,0.9767,0.9017
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-05,2026,5,May,90,0,0.9424,1.0323,1.0,0.9728
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-06,2026,5,May,86,1,0.8739,1.0386,0.9884,0.8971
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-07,2026,5,May,96,1,0.9523,1.0202,0.9896,0.9614
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-08,2026,5,May,99,0,0.9471,1.0183,1.0,0.9645
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-09,2026,5,May,38,0,0.9353,0.9879,1.0,0.924
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-10,2026,5,May,23,1,0.9256,1.0331,0.9565,0.9147
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-11,2026,5,May,92,0,0.8272,1.0247,1.0,0.8477
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-12,2026,5,May,92,0,0.9817,0.9892,1.0,0.9712
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-13,2026,5,May,86,1,0.9212,1.0324,0.9884,0.94
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-14,2026,5,May,83,0,0.9458,0.9642,1.0,0.912
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-15,2026,5,May,81,0,0.9201,0.9818,1.0,0.9034
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-16,2026,5,May,29,0,0.8682,1.0615,1.0,0.9216
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-17,2026,5,May,33,0,0.9287,0.9919,1.0,0.9211
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-18,2026,5,May,71,0,0.9712,1.0121,1.0,0.9829
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-19,2026,5,May,82,1,0.9599,1.0079,0.9878,0.9557
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-20,2026,5,May,84,1,0.9261,1.0391,0.9881,0.9508
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-21,2026,5,May,84,0,0.9416,0.9923,1.0,0.9344
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-22,2026,5,May,95,1,1.0,1.0187,0.9895,1.008
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-23,2026,5,May,32,1,0.9825,1.0381,0.9688,0.9881
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-24,2026,5,May,24,0,0.8831,1.0544,1.0,0.9312
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-25,2026,5,May,101,0,0.9355,1.0122,1.0,0.9468
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-26,2026,5,May,99,1,0.9398,1.0299,0.9899,0.9581
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-27,2026,5,May,56,0,0.9436,1.0178,1.0,0.9604
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-28,2026,5,May,95,0,0.9632,1.0093,1.0,0.9722
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-29,2026,5,May,103,1,0.901,0.9876,0.9903,0.8811
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-30,2026,5,May,28,0,0.951,1.0583,1.0,1.0065
13,Electrical Assembly - Station 13,Electrical Assembly,2026-05-31,2026,5,May,31,0,0.9142,1.0017,1.0,0.9157
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-01,2026,6,June,83,1,0.9625,0.9999,0.988,0.9508
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-02,2026,6,June,68,0,0.9292,1.0203,1.0,0.9481
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-03,2026,6,June,65,0,0.9815,1.0275,1.0,1.0085
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-04,2026,6,June,77,1,0.9838,0.9864,0.987,0.9578
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-05,2026,6,June,92,2,0.9329,0.9957,0.9783,0.9086
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-06,2026,6,June,25,0,0.9193,0.9928,1.0,0.9127
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-07,2026,6,June,32,0,0.9087,0.9265,1.0,0.8419
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-08,2026,6,June,97,0,0.9578,0.9795,1.0,0.9382
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-09,2026,6,June,86,0,0.9636,1.001,1.0,0.9646
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-10,2026,6,June,83,1,0.9077,1.0038,0.988,0.9001
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-11,2026,6,June,75,0,0.9094,0.9853,1.0,0.8961
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-12,2026,6,June,74,0,0.979,1.007,1.0,0.9859
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-13,2026,6,June,25,0,0.7788,1.0153,1.0,0.7907
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-14,2026,6,June,29,0,0.9821,0.9778,1.0,0.9602
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-15,2026,6,June,91,1,0.9383,0.9967,0.989,0.9249
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-16,2026,6,June,69,0,0.9948,1.0178,1.0,1.0124
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-17,2026,6,June,84,0,0.9242,1.028,1.0,0.9501
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-18,2026,6,June,98,0,0.949,0.9812,1.0,0.9312
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-19,2026,6,June,84,0,0.8523,1.0433,1.0,0.8892
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-20,2026,6,June,27,0,1.0,0.9958,1.0,0.9958
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-21,2026,6,June,25,0,0.9707,1.0124,1.0,0.9828
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-22,2026,6,June,77,0,0.96,1.0104,1.0,0.9699
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-23,2026,6,June,75,1,0.8966,1.0093,0.9867,0.8929
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-24,2026,6,June,81,0,0.9624,0.9957,1.0,0.9583
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-25,2026,6,June,80,0,0.967,0.9997,1.0,0.9667
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-26,2026,6,June,78,1,0.8829,0.9919,0.9872,0.8646
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-27,2026,6,June,23,0,1.0,1.0071,1.0,1.0071
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-28,2026,6,June,27,2,0.9611,1.0264,0.9259,0.9134
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-29,2026,6,June,81,0,0.9904,0.9897,1.0,0.9803
13,Electrical Assembly - Station 13,Electrical Assembly,2026-06-30,2026,6,June,86,1,0.98,1.0167,0.9884,0.9847
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-01,2026,7,July,70,0,0.9848,0.9986,1.0,0.9834
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-02,2026,7,July,68,0,0.913,0.9934,1.0,0.907
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-03,2026,7,July,58,0,0.9806,0.989,1.0,0.9698
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-04,2026,7,July,22,0,1.0,1.0187,1.0,1.0187
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-05,2026,7,July,26,0,0.8543,1.0252,1.0,0.8758
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-06,2026,7,July,58,0,0.9564,0.979,1.0,0.9363
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-07,2026,7,July,65,0,0.9129,0.9801,1.0,0.8948
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-08,2026,7,July,63,1,0.9457,0.9608,0.9841,0.8942
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-09,2026,7,July,69,1,1.0,0.9941,0.9855,0.9797
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-10,2026,7,July,59,0,0.9014,1.0418,1.0,0.9391
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-11,2026,7,July,24,0,0.921,1.0627,1.0,0.9788
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-12,2026,7,July,19,0,1.0,1.0007,1.0,1.0007
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-13,2026,7,July,62,0,0.9346,1.0213,1.0,0.9545
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-14,2026,7,July,69,0,0.9467,0.9641,1.0,0.9128
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-15,2026,7,July,59,0,0.9118,1.0112,1.0,0.922
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-16,2026,7,July,65,0,0.8837,0.9864,1.0,0.8717
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-17,2026,7,July,61,0,0.8785,1.0086,1.0,0.886
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-18,2026,7,July,25,0,0.9861,1.0402,1.0,1.0258
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-19,2026,7,July,22,0,0.9038,1.0179,1.0,0.92
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-20,2026,7,July,75,0,0.955,0.9833,1.0,0.9391
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-21,2026,7,July,59,0,1.0,1.013,1.0,1.013
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-22,2026,7,July,67,0,0.8961,1.0354,1.0,0.9278
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-23,2026,7,July,47,0,0.9801,1.0248,1.0,1.0045
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-24,2026,7,July,55,0,0.9184,1.0169,1.0,0.9339
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-25,2026,7,July,24,0,0.9559,1.0408,1.0,0.9949
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-26,2026,7,July,25,0,0.9659,0.9616,1.0,0.9288
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-27,2026,7,July,71,0,0.9789,0.9971,1.0,0.9761
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-28,2026,7,July,59,1,0.8923,0.9908,0.9831,0.8692
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-29,2026,7,July,69,1,0.9223,1.025,0.9855,0.9317
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-30,2026,7,July,62,0,0.9035,0.9975,1.0,0.9012
13,Electrical Assembly - Station 13,Electrical Assembly,2026-07-31,2026,7,July,68,0,0.9184,1.0061,1.0,0.924
14,Electrical Assembly - Station 14,Electrical Assembly,2024-07-31,2024,7,July,68,0,0.9729,0.9483,1.0,0.9227
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-01,2024,8,August,63,0,0.911,0.9955,1.0,0.9069
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-02,2024,8,August,71,1,0.9149,0.9654,0.9859,0.8708
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-03,2024,8,August,22,0,1.0,1.0202,1.0,1.0202
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-04,2024,8,August,26,0,0.9312,0.9878,1.0,0.9199
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-05,2024,8,August,64,1,0.9701,0.9725,0.9844,0.9287
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-06,2024,8,August,71,0,0.9536,0.9805,1.0,0.9351
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-07,2024,8,August,63,0,0.9402,0.9985,1.0,0.9389
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-08,2024,8,August,56,1,0.973,0.9734,0.9821,0.9302
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-09,2024,8,August,51,0,0.9846,1.0039,1.0,0.9884
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-10,2024,8,August,17,0,0.9114,0.9569,1.0,0.8721
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-11,2024,8,August,22,0,0.8976,0.9529,1.0,0.8553
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-12,2024,8,August,73,1,0.9507,0.9903,0.9863,0.9287
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-13,2024,8,August,77,0,0.9427,0.9514,1.0,0.8969
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-14,2024,8,August,72,1,0.9472,0.9864,0.9861,0.9213
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-15,2024,8,August,88,0,0.968,0.9741,1.0,0.9429
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-16,2024,8,August,64,0,0.9532,0.9299,1.0,0.8864
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-17,2024,8,August,25,1,0.9516,1.0147,0.96,0.927
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-18,2024,8,August,20,0,0.942,0.9263,1.0,0.8725
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-19,2024,8,August,57,0,0.9312,0.9838,1.0,0.916
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-20,2024,8,August,53,1,0.9415,0.9653,0.9811,0.8917
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-21,2024,8,August,64,1,0.9068,0.9902,0.9844,0.8839
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-22,2024,8,August,72,0,1.0,0.9745,1.0,0.9745
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-23,2024,8,August,53,0,1.0,0.9888,1.0,0.9888
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-24,2024,8,August,19,0,0.9085,1.0084,1.0,0.9161
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-25,2024,8,August,21,0,1.0,1.0235,1.0,1.0235
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-26,2024,8,August,66,0,0.9705,0.988,1.0,0.9589
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-27,2024,8,August,45,1,0.9222,0.97,0.9778,0.8746
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-28,2024,8,August,69,0,0.9479,0.956,1.0,0.9063
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-29,2024,8,August,69,0,0.9465,0.9948,1.0,0.9415
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-30,2024,8,August,45,0,0.8807,0.9812,1.0,0.8642
14,Electrical Assembly - Station 14,Electrical Assembly,2024-08-31,2024,8,August,23,0,0.8653,0.97,1.0,0.8394
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-01,2024,9,September,32,0,0.9032,0.9742,1.0,0.8799
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-02,2024,9,September,81,2,0.9467,0.9819,0.9753,0.9066
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-03,2024,9,September,96,0,0.9335,0.9879,1.0,0.9222
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-04,2024,9,September,92,0,0.9632,0.9814,1.0,0.9454
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-05,2024,9,September,85,0,0.9474,0.9911,1.0,0.9389
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-06,2024,9,September,77,0,0.9545,0.9548,1.0,0.9114
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-07,2024,9,September,31,0,0.9627,0.9862,1.0,0.9494
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-08,2024,9,September,28,1,0.8822,0.9358,0.9643,0.7961
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-09,2024,9,September,66,1,0.8719,1.0018,0.9848,0.8602
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-10,2024,9,September,103,0,0.8908,0.9821,1.0,0.8748
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-11,2024,9,September,53,1,1.0,0.9993,0.9811,0.9805
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-12,2024,9,September,106,0,0.9419,0.9987,1.0,0.9407
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-13,2024,9,September,90,3,0.9821,0.9695,0.9667,0.9205
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-14,2024,9,September,32,0,0.969,0.9896,1.0,0.9589
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-15,2024,9,September,28,0,1.0,0.9339,1.0,0.9339
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-16,2024,9,September,70,0,0.9448,0.9669,1.0,0.9135
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-17,2024,9,September,109,0,0.9386,0.9949,1.0,0.9339
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-18,2024,9,September,88,0,0.9082,0.9769,1.0,0.8872
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-19,2024,9,September,96,2,0.9333,0.9772,0.9792,0.8929
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-20,2024,9,September,94,0,0.9541,0.9715,1.0,0.9268
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-21,2024,9,September,30,0,0.9557,0.9804,1.0,0.937
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-22,2024,9,September,29,0,0.86,0.9735,1.0,0.8372
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-23,2024,9,September,63,0,0.9728,0.9696,1.0,0.9432
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-24,2024,9,September,54,0,0.9249,1.0382,1.0,0.9603
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-25,2024,9,September,79,1,0.9763,0.9949,0.9873,0.959
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-26,2024,9,September,81,0,0.9265,0.9873,1.0,0.9147
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-27,2024,9,September,92,0,0.9404,1.0029,1.0,0.9432
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-28,2024,9,September,27,0,0.9836,0.9497,1.0,0.9341
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-29,2024,9,September,29,0,0.9764,0.9665,1.0,0.9436
14,Electrical Assembly - Station 14,Electrical Assembly,2024-09-30,2024,9,September,94,0,0.9744,0.9784,1.0,0.9534
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-01,2024,10,October,96,1,0.9342,0.9491,0.9896,0.8775
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-02,2024,10,October,89,1,0.9719,0.94,0.9888,0.9033
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-03,2024,10,October,57,0,0.9608,0.9585,1.0,0.9209
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-04,2024,10,October,103,0,0.9761,0.9841,1.0,0.9605
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-05,2024,10,October,36,0,0.9479,0.9701,1.0,0.9195
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-06,2024,10,October,30,0,1.0,0.9597,1.0,0.9597
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-07,2024,10,October,92,0,0.8903,0.9825,1.0,0.8748
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-08,2024,10,October,101,0,0.9641,0.9761,1.0,0.941
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-09,2024,10,October,110,0,0.9651,0.9693,1.0,0.9354
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-10,2024,10,October,97,2,0.957,0.9684,0.9794,0.9076
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-11,2024,10,October,86,0,0.9478,0.9663,1.0,0.9159
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-12,2024,10,October,36,1,0.901,0.9811,0.9722,0.8595
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-13,2024,10,October,27,1,0.9893,1.0092,0.963,0.9614
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-14,2024,10,October,108,0,0.9259,0.9828,1.0,0.91
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-15,2024,10,October,95,0,0.8921,0.9857,1.0,0.8793
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-16,2024,10,October,106,1,0.9664,0.9514,0.9906,0.9107
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-17,2024,10,October,116,1,0.9623,0.9601,0.9914,0.916
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-18,2024,10,October,73,1,0.9337,0.9761,0.9863,0.8989
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-19,2024,10,October,31,0,0.8887,0.9714,1.0,0.8633
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-20,2024,10,October,29,1,0.9361,0.989,0.9655,0.8939
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-21,2024,10,October,72,0,0.9398,0.9533,1.0,0.8959
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-22,2024,10,October,84,0,0.9718,0.9729,1.0,0.9455
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-23,2024,10,October,91,1,0.9395,0.9755,0.989,0.9063
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-24,2024,10,October,99,1,0.9893,0.9403,0.9899,0.9208
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-25,2024,10,October,91,0,0.9282,0.9507,1.0,0.8825
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-26,2024,10,October,33,0,0.9553,0.9928,1.0,0.9484
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-27,2024,10,October,28,0,0.9636,1.0215,1.0,0.9843
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-28,2024,10,October,97,0,0.9594,0.9799,1.0,0.9401
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-29,2024,10,October,84,0,0.9515,0.9475,1.0,0.9016
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-30,2024,10,October,83,0,0.9756,0.9579,1.0,0.9345
14,Electrical Assembly - Station 14,Electrical Assembly,2024-10-31,2024,10,October,95,0,0.9758,1.0088,1.0,0.9843
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-01,2024,11,November,82,0,0.9198,0.974,1.0,0.8959
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-02,2024,11,November,32,0,0.856,0.9678,1.0,0.8284
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-03,2024,11,November,29,0,1.0,0.984,1.0,0.984
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-04,2024,11,November,82,0,0.9288,1.0016,1.0,0.9303
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-05,2024,11,November,94,1,0.9471,0.9445,0.9894,0.8851
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-06,2024,11,November,104,0,0.9424,0.9644,1.0,0.9089
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-07,2024,11,November,85,0,0.9788,0.9775,1.0,0.9568
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-08,2024,11,November,82,0,0.9352,0.9899,1.0,0.9257
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-09,2024,11,November,28,0,1.0,0.9798,1.0,0.9798
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-10,2024,11,November,36,0,0.9072,0.9215,1.0,0.836
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-11,2024,11,November,75,0,0.9537,1.011,1.0,0.9641
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-12,2024,11,November,89,0,0.8998,0.9779,1.0,0.88
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-13,2024,11,November,94,1,0.9705,0.9982,0.9894,0.9584
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-14,2024,11,November,73,0,0.9593,0.9742,1.0,0.9346
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-15,2024,11,November,73,0,0.975,0.9653,1.0,0.9412
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-16,2024,11,November,27,0,1.0,0.9595,1.0,0.9595
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-17,2024,11,November,33,0,1.0,0.9716,1.0,0.9716
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-18,2024,11,November,81,2,0.9329,0.9825,0.9753,0.8939
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-19,2024,11,November,77,1,0.9664,0.978,0.987,0.9329
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-20,2024,11,November,82,0,1.0,0.9842,1.0,0.9842
14,Electrical Assembly - Station 14,Electrical Assembly,2024-11-21,2024,11,November,90,0,0.9581,0.9641,1.0,0.9238
