station_id,station_name,station_type,station_sequence_order,full_date,year,month,month_name,is_weekend,n_operations,avg_actual_cycle_time,avg_standard_cycle_time,avg_variance_minutes,total_downtime_minutes,n_downtime_events
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-02,2026,4,April,0,83,14.96,15.7,-0.74,66.7,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-03,2026,4,April,0,101,15.73,15.7,0.03,71.9,6
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-04,2026,4,April,1,24,15.49,15.7,-0.21,0.0,0
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-05,2026,4,April,1,34,15.38,15.7,-0.32,63.5,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-06,2026,4,April,0,75,15.34,15.7,-0.36,25.0,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-07,2026,4,April,0,95,15.79,15.7,0.09,181.2,6
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-08,2026,4,April,0,92,15.07,15.7,-0.63,133.7,6
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-09,2026,4,April,0,73,15.77,15.7,0.07,116.1,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-10,2026,4,April,0,100,15.44,15.7,-0.26,162.2,5
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-11,2026,4,April,1,34,15.85,15.7,0.15,14.4,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-12,2026,4,April,1,36,15.72,15.7,0.02,28.6,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-13,2026,4,April,0,73,15.28,15.7,-0.42,121.5,6
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-14,2026,4,April,0,89,15.32,15.7,-0.38,86.9,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-15,2026,4,April,0,87,15.43,15.7,-0.27,125.4,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-16,2026,4,April,0,90,15.13,15.7,-0.57,149.7,7
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-17,2026,4,April,0,88,15.07,15.7,-0.63,53.1,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-18,2026,4,April,1,34,15.58,15.7,-0.12,15.7,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-19,2026,4,April,1,30,15.25,15.7,-0.45,8.1,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-20,2026,4,April,0,85,15.6,15.7,-0.1,40.4,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-21,2026,4,April,0,83,15.38,15.7,-0.32,95.8,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-22,2026,4,April,0,86,15.58,15.7,-0.12,0.0,0
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-23,2026,4,April,0,80,15.61,15.7,-0.09,40.7,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-24,2026,4,April,0,74,15.69,15.7,-0.01,62.1,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-25,2026,4,April,1,32,15.31,15.7,-0.39,0.0,0
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-26,2026,4,April,1,30,15.84,15.7,0.14,50.3,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-27,2026,4,April,0,92,15.65,15.7,-0.05,85.7,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-28,2026,4,April,0,79,15.83,15.7,0.13,123.4,5
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-29,2026,4,April,0,76,15.24,15.7,-0.46,32.5,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-04-30,2026,4,April,0,112,15.46,15.7,-0.24,164.0,8
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-01,2026,5,May,0,103,16.1,15.7,0.4,25.3,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-02,2026,5,May,1,32,16.05,15.7,0.35,47.9,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-03,2026,5,May,1,37,15.66,15.7,-0.04,0.0,0
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-04,2026,5,May,0,86,16.0,15.7,0.3,86.7,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-05,2026,5,May,0,90,15.21,15.7,-0.49,83.7,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-06,2026,5,May,0,86,15.12,15.7,-0.58,187.6,7
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-07,2026,5,May,0,96,15.39,15.7,-0.31,74.0,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-08,2026,5,May,0,99,15.42,15.7,-0.28,85.2,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-09,2026,5,May,1,38,15.89,15.7,0.19,41.8,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-10,2026,5,May,1,23,15.2,15.7,-0.5,28.1,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-11,2026,5,May,0,92,15.32,15.7,-0.38,294.4,10
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-12,2026,5,May,0,92,15.87,15.7,0.17,27.2,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-13,2026,5,May,0,86,15.21,15.7,-0.49,111.8,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-14,2026,5,May,0,83,16.28,15.7,0.58,77.4,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-15,2026,5,May,0,81,15.99,15.7,0.29,112.4,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-16,2026,5,May,1,29,14.79,15.7,-0.91,65.1,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-17,2026,5,May,1,33,15.83,15.7,0.13,40.1,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-18,2026,5,May,0,71,15.51,15.7,-0.19,32.7,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-19,2026,5,May,0,82,15.58,15.7,-0.12,53.4,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-20,2026,5,May,0,84,15.11,15.7,-0.59,101.3,5
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-21,2026,5,May,0,84,15.82,15.7,0.12,82.4,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-22,2026,5,May,0,95,15.41,15.7,-0.29,0.0,0
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-23,2026,5,May,1,32,15.12,15.7,-0.58,8.6,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-24,2026,5,May,1,24,14.89,15.7,-0.81,47.3,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-25,2026,5,May,0,101,15.51,15.7,-0.19,108.1,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-26,2026,5,May,0,99,15.24,15.7,-0.46,96.7,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-27,2026,5,May,0,56,15.43,15.7,-0.27,51.6,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-28,2026,5,May,0,95,15.56,15.7,-0.14,56.4,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-29,2026,5,May,0,103,15.9,15.7,0.2,180.0,7
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-30,2026,5,May,1,28,14.83,15.7,-0.87,21.4,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-05-31,2026,5,May,1,31,15.67,15.7,-0.03,45.6,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-01,2026,6,June,0,83,15.7,15.7,0.0,50.8,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-02,2026,6,June,0,68,15.39,15.7,-0.31,79.7,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-03,2026,6,June,0,65,15.28,15.7,-0.42,18.7,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-04,2026,6,June,0,77,15.92,15.7,0.22,20.2,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-05,2026,6,June,0,92,15.77,15.7,0.07,104.4,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-06,2026,6,June,1,25,15.81,15.7,0.11,34.7,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-07,2026,6,June,1,32,16.95,15.7,1.25,54.5,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-08,2026,6,June,0,97,16.03,15.7,0.33,68.5,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-09,2026,6,June,0,86,15.68,15.7,-0.02,50.9,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-10,2026,6,June,0,83,15.64,15.7,-0.06,132.0,5
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-11,2026,6,June,0,75,15.93,15.7,0.23,119.0,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-12,2026,6,June,0,74,15.59,15.7,-0.11,24.7,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-13,2026,6,June,1,25,15.46,15.7,-0.24,109.8,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-14,2026,6,June,1,29,16.06,15.7,0.36,8.5,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-15,2026,6,June,0,91,15.75,15.7,0.05,94.2,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-16,2026,6,June,0,69,15.43,15.7,-0.27,5.6,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-17,2026,6,June,0,84,15.27,15.7,-0.43,105.2,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-18,2026,6,June,0,98,16.0,15.7,0.3,84.2,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-19,2026,6,June,0,84,15.05,15.7,-0.65,219.1,7
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-20,2026,6,June,1,27,15.77,15.7,0.07,0.0,0
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-21,2026,6,June,1,25,15.51,15.7,-0.19,11.7,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-22,2026,6,June,0,77,15.54,15.7,-0.16,49.9,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-23,2026,6,June,0,75,15.56,15.7,-0.14,134.5,5
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-24,2026,6,June,0,81,15.77,15.7,0.07,49.9,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-25,2026,6,June,0,80,15.71,15.7,0.01,42.9,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-26,2026,6,June,0,78,15.83,15.7,0.13,163.7,5
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-27,2026,6,June,1,23,15.59,15.7,-0.11,0.0,0
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-28,2026,6,June,1,27,15.3,15.7,-0.4,16.7,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-29,2026,6,June,0,81,15.86,15.7,0.16,12.4,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-06-30,2026,6,June,0,86,15.44,15.7,-0.26,27.1,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-01,2026,7,July,0,70,15.72,15.7,0.02,17.0,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-02,2026,7,July,0,68,15.8,15.7,0.1,102.4,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-03,2026,7,July,0,58,15.87,15.7,0.17,18.2,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-04,2026,7,July,1,22,15.41,15.7,-0.29,0.0,0
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-05,2026,7,July,1,26,15.31,15.7,-0.39,67.9,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-06,2026,7,July,0,58,16.04,15.7,0.34,42.4,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-07,2026,7,July,0,65,16.02,15.7,0.32,99.3,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-08,2026,7,July,0,63,16.34,15.7,0.64,59.1,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-09,2026,7,July,0,69,15.79,15.7,0.09,0.0,0
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-10,2026,7,July,0,59,15.07,15.7,-0.63,97.3,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-11,2026,7,July,1,24,14.77,15.7,-0.93,30.4,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-12,2026,7,July,1,19,15.69,15.7,-0.01,0.0,0
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-13,2026,7,July,0,62,15.37,15.7,-0.33,66.7,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-14,2026,7,July,0,69,16.28,15.7,0.58,63.2,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-15,2026,7,July,0,59,15.53,15.7,-0.17,88.6,5
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-16,2026,7,July,0,65,15.92,15.7,0.22,136.1,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-17,2026,7,July,0,61,15.57,15.7,-0.13,131.3,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-18,2026,7,July,1,25,15.09,15.7,-0.61,5.3,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-19,2026,7,July,1,22,15.42,15.7,-0.28,36.1,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-20,2026,7,July,0,75,15.97,15.7,0.27,56.4,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-21,2026,7,July,0,59,15.5,15.7,-0.2,0.0,0
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-22,2026,7,July,0,67,15.16,15.7,-0.54,117.8,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-23,2026,7,July,0,47,15.32,15.7,-0.38,14.6,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-24,2026,7,July,0,55,15.44,15.7,-0.26,75.4,3
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-25,2026,7,July,1,24,15.08,15.7,-0.62,16.7,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-26,2026,7,July,1,25,16.33,15.7,0.63,14.4,1
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-27,2026,7,July,0,71,15.75,15.7,0.05,24.1,2
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-28,2026,7,July,0,59,15.85,15.7,0.15,112.8,5
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-29,2026,7,July,0,69,15.32,15.7,-0.38,89.0,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-30,2026,7,July,0,62,15.74,15.7,0.04,104.2,4
13,Electrical Assembly - Station 13,Electrical Assembly,13,2026-07-31,2026,7,July,0,68,15.61,15.7,-0.09,94.3,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-07-31,2024,7,July,0,68,20.46,19.4,1.06,38.7,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-01,2024,8,August,0,63,19.49,19.4,0.09,119.9,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-02,2024,8,August,0,71,20.1,19.4,0.7,132.7,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-03,2024,8,August,1,22,19.02,19.4,-0.38,0.0,0
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-04,2024,8,August,1,26,19.64,19.4,0.24,37.7,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-05,2024,8,August,0,64,19.95,19.4,0.55,39.4,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-06,2024,8,August,0,71,19.79,19.4,0.39,68.3,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-07,2024,8,August,0,63,19.43,19.4,0.03,77.8,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-08,2024,8,August,0,56,19.93,19.4,0.53,31.0,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-09,2024,8,August,0,51,19.33,19.4,-0.07,15.4,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-10,2024,8,August,1,17,20.27,19.4,0.87,33.5,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-11,2024,8,August,1,22,20.36,19.4,0.96,51.1,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-12,2024,8,August,0,73,19.59,19.4,0.19,74.1,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-13,2024,8,August,0,77,20.39,19.4,0.99,95.5,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-14,2024,8,August,0,72,19.67,19.4,0.27,78.9,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-15,2024,8,August,0,88,19.92,19.4,0.52,58.0,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-16,2024,8,August,0,64,20.86,19.4,1.46,65.5,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-17,2024,8,August,1,25,19.12,19.4,-0.28,24.3,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-18,2024,8,August,1,20,20.94,19.4,1.54,25.8,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-19,2024,8,August,0,57,19.72,19.4,0.32,83.1,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-20,2024,8,August,0,53,20.1,19.4,0.7,66.2,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-21,2024,8,August,0,64,19.59,19.4,0.19,128.9,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-22,2024,8,August,0,72,19.91,19.4,0.51,0.0,0
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-23,2024,8,August,0,53,19.62,19.4,0.22,0.0,0
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-24,2024,8,August,1,19,19.24,19.4,-0.16,36.8,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-25,2024,8,August,1,21,18.95,19.4,-0.45,0.0,0
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-26,2024,8,August,0,66,19.64,19.4,0.24,39.4,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-27,2024,8,August,0,45,20.0,19.4,0.6,75.9,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-28,2024,8,August,0,69,20.29,19.4,0.89,76.9,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-29,2024,8,August,0,69,19.5,19.4,0.1,76.1,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-30,2024,8,August,0,45,19.77,19.4,0.37,120.5,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-08-31,2024,8,August,1,23,20.0,19.4,0.6,71.6,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-01,2024,9,September,1,32,19.91,19.4,0.51,68.3,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-02,2024,9,September,0,81,19.76,19.4,0.36,90.1,5
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-03,2024,9,September,0,96,19.64,19.4,0.24,134.4,6
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-04,2024,9,September,0,92,19.77,19.4,0.37,69.4,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-05,2024,9,September,0,85,19.57,19.4,0.17,92.4,5
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-06,2024,9,September,0,77,20.32,19.4,0.92,74.5,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-07,2024,9,September,1,31,19.67,19.4,0.27,23.6,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-08,2024,9,September,1,28,20.73,19.4,1.33,77.5,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-09,2024,9,September,0,66,19.37,19.4,-0.03,187.8,8
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-10,2024,9,September,0,103,19.75,19.4,0.35,249.5,8
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-11,2024,9,September,0,53,19.41,19.4,0.01,0.0,0
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-12,2024,9,September,0,106,19.43,19.4,0.03,127.0,5
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-13,2024,9,September,0,90,20.01,19.4,0.61,32.8,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-14,2024,9,September,1,32,19.6,19.4,0.2,20.1,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-15,2024,9,September,1,28,20.77,19.4,1.37,0.0,0
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-16,2024,9,September,0,70,20.06,19.4,0.66,82.0,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-17,2024,9,September,0,109,19.5,19.4,0.1,139.0,6
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-18,2024,9,September,0,88,19.86,19.4,0.46,176.7,6
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-19,2024,9,September,0,96,19.85,19.4,0.45,136.3,5
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-20,2024,9,September,0,94,19.97,19.4,0.57,90.4,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-21,2024,9,September,1,30,19.79,19.4,0.39,27.5,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-22,2024,9,September,1,29,19.93,19.4,0.53,94.1,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-23,2024,9,September,0,63,20.01,19.4,0.61,35.3,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-24,2024,9,September,0,54,18.69,19.4,-0.71,81.9,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-25,2024,9,September,0,79,19.5,19.4,0.1,37.4,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-26,2024,9,September,0,81,19.65,19.4,0.25,126.2,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-27,2024,9,September,0,92,19.34,19.4,-0.06,112.8,5
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-28,2024,9,September,1,27,20.43,19.4,1.03,9.2,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-29,2024,9,September,1,29,20.07,19.4,0.67,14.1,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-09-30,2024,9,September,0,94,19.83,19.4,0.43,49.0,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-01,2024,10,October,0,96,20.44,19.4,1.04,138.1,6
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-02,2024,10,October,0,89,20.64,19.4,1.24,53.1,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-03,2024,10,October,0,57,20.24,19.4,0.84,47.1,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-04,2024,10,October,0,103,19.71,19.4,0.31,49.8,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-05,2024,10,October,1,36,20.0,19.4,0.6,39.6,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-06,2024,10,October,1,30,20.21,19.4,0.81,0.0,0
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-07,2024,10,October,0,92,19.75,19.4,0.35,223.8,8
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-08,2024,10,October,0,101,19.87,19.4,0.47,74.8,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-09,2024,10,October,0,110,20.02,19.4,0.62,79.6,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-10,2024,10,October,0,97,20.03,19.4,0.63,87.4,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-11,2024,10,October,0,86,20.08,19.4,0.68,95.0,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-12,2024,10,October,1,36,19.77,19.4,0.37,78.2,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-13,2024,10,October,1,27,19.22,19.4,-0.18,5.6,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-14,2024,10,October,0,108,19.74,19.4,0.34,170.5,7
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-15,2024,10,October,0,95,19.68,19.4,0.28,226.1,9
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-16,2024,10,October,0,106,20.39,19.4,0.99,75.2,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-17,2024,10,October,0,116,20.21,19.4,0.81,91.8,5
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-18,2024,10,October,0,73,19.87,19.4,0.47,103.0,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-19,2024,10,October,1,31,19.97,19.4,0.57,77.5,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-20,2024,10,October,1,29,19.62,19.4,0.22,38.8,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-21,2024,10,October,0,72,20.35,19.4,0.95,93.8,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-22,2024,10,October,0,84,19.94,19.4,0.54,48.6,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-23,2024,10,October,0,91,19.89,19.4,0.49,116.6,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-24,2024,10,October,0,99,20.63,19.4,1.23,22.0,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-25,2024,10,October,0,91,20.41,19.4,1.01,143.6,5
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-26,2024,10,October,1,33,19.54,19.4,0.14,30.2,1
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-27,2024,10,October,1,28,18.99,19.4,-0.41,20.1,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-28,2024,10,October,0,97,19.8,19.4,0.4,81.2,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-29,2024,10,October,0,84,20.47,19.4,1.07,87.6,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-30,2024,10,October,0,83,20.25,19.4,0.85,42.1,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-10-31,2024,10,October,0,95,19.23,19.4,-0.17,45.4,2
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-11-01,2024,11,November,0,82,19.92,19.4,0.52,142.5,4
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-11-02,2024,11,November,1,32,20.05,19.4,0.65,107.9,3
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-11-03,2024,11,November,1,29,19.72,19.4,0.32,0.0,0
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-11-04,2024,11,November,0,82,19.37,19.4,-0.03,121.8,5
14,Electrical Assembly - Station 14,Electrical Assembly,14,2024-11-05,2024,11,November,0,94,20.54,19.4,1.14,107.8,5
